name,cloneOf,description
pc_rrngr,26002,Chip'n Dale: Rescue Rangers (PlayChoice-10)
pc_rygar,26002,Rygar (PlayChoice-10)
pc_sjetm,26002,Solar Jetman (PlayChoice-10)
pc_smb,26002,Super Mario Bros. (PlayChoice-10)
pc_smb2,26002,Super Mario Bros. 2 (PlayChoice-10)
pc_smb3,26002,Super Mario Bros. 3 (PlayChoice-10)
pc_suprc,26002,Super C (PlayChoice-10)
pc_tbowl,26002,Tecmo Bowl (PlayChoice-10)
pc_tenis,26002,Tennis (PlayChoice-10)
pc_tkfld,26002,Track &amp; Field (PlayChoice-10)
pc_tmnt,26002,Teenage Mutant Ninja Turtles (PlayChoice-10)
pc_tmnt2,26002,Teenage Mutant Ninja Turtles II: The Arcade Game (PlayChoice-10)
pc_trjan,26002,Trojan (PlayChoice-10)
pc_ttoon,26002,Tiny Toon Adventures (prototype) (PlayChoice-10)
pc_vball,26002,Volley Ball (PlayChoice-10)
pc_virus,0,"Virus (Dr. Mario prototype, PlayChoice-10)"
pc_wcup,26002,Nintendo World Cup (PlayChoice-10)
pc_wgnmn,26002,Wild Gunman (PlayChoice-10)
pc_ynoid,26002,Yo! Noid (PlayChoice-10)
pcb303,10686,PCB-303 Rev.01
pcbydem,1304,"Player's Choice - By Demand (10223111, NSW/ACT)"
pccm205,10686,M205
pccm209,10686,M209
pccm216,10686,M216
pccm317,10686,M317
pccm321,10686,M321
pccm326,10686,M326
pccm396f,10686,M396F
pccm912,10686,M912
pccm915i,10686,M915i
pccm919,10686,M919
pcd,,PC-D
pcd2,10686,PCD-2
pcd204,10686,PCD204 (PCD200 series)
pcd2m,10686,PCD-2M
pcd3nsl,10686,PCD-3Nsl Notebook Computer
pcd3nsx,10686,PCD-3Nsx Notebook Computer
pcd4nd,10686,PCD-4ND
pcd4nl,10686,PCD-4NL
pcd4x,10686,"PCD-4H, PCD-4M"
pce,,PC Engine
pce220,,PC-E220
pcega,10682,PC (EGA)
pcfavor,1304,"Player's Choice - Favourites (20177311, NSW/ACT)"
pcfx,,PC-FX
pcfxga,24822,PC-FX/GA (PC ISA Card)
pcg815,,PC-G815
pcg850v,,PC-G850V
pcgold,1304,"Player's Choice - Gold Edition (30291411, New Zealand)"
pcherc,10682,PC (Hercules)
pci48af,10686,PCI48AF
pciagp,,Sandbox PCI/AGP PC (440BX)
pcipc,,Sandbox PCI PC (430HX)
pcipcs7,24830,"Sandbox PCI PC (430HX, Socket 7 CPU)"
pcipctx,,Sandbox PCI PC (430TX)
pck486dx,10686,PCK 486 DX
pckobe99,36554,Print Club 2 Kobe Luminaire '99 (Print Club Custom 3) (J 991203 V1.000)
pcksurfer,,Pocket Surfer (prototype)
pcktgal,,Pocket Gal (Japan)
pcktgal2,24836,Pocket Gal 2 (English)
pcktgal2j,24836,Pocket Gal 2 (Japanese)
pcktgalb,24836,Pocket Gal (Yada East bootleg)
pcktgalba,24836,Pocket Gal / unknown card game
pclb2elk,36554,Print Club 2 Earth Limited Kobe (Print Club Custom) (J 970808 V1.000)
pclove,36554,Print Club LoveLove (J 970421 V1.000)
pclove2,36554,Print Club LoveLove Ver 2 (J 970825 V1.000)
pclub,24856,Print Club (World)
pclub2,36554,Print Club 2 (U 970921 V1.000)
pclub26w,36554,Print Club 2 Vol. 6 Winter (J 961210 V1.000)
pclub26wa,0,Print Club 2 Vol. 6 Winter (J 970121 V1.200)
pclub27s,36554,Print Club 2 Vol. 7 Spring (J 970313 V1.100)
pclub2fc,36554,Print Club 2 Felix The Cat (Rev. A) (J 970415 V1.100)
pclub2kc,36554,Print Club Kome Kome Club (J 970203 V1.000)
pclub2pe,36554,Print Club 2 Pepsiman (J 970618 V1.100)
pclub2pf,36554,Print Club 2 Puffy (J V1.100)
pclub2v3,36554,Print Club 2 Vol. 3 (U 990310 V1.000)
pclub2wb,36554,Print Club 2 Warner Bros (J 970228 V1.000)
pclubj,,Print Club (Japan Vol.1)
pclubjv2,,Print Club (Japan Vol.2)
pclubjv3,,Print Club (Japan Vol.3)
pclubjv4,,Print Club (Japan Vol.4)
pclubjv5,,Print Club (Japan Vol.5)
pclubol,36554,Print Club Olive (J 980717 V1.000)
pclubor,36554,Print Club Goukakenran (J 991104 V1.000)
pclubpok,36554,Print Club Pokemon B (U 991126 V1.000)
pclubyo,36554,Print Club Yoshimoto V1 (J 970208 V1.000)
pclubyo2,36554,Print Club Yoshimoto V2 (J 970422 V1.100)
pclubys,,"Puzzle Club (Yun Sung, set 1)"
pclubysa,24865,"Puzzle Club (Yun Sung, set 2)"
pcm,,PC/M
pcmda,10682,PC (MDA)
pcmostw,1304,"Player's Choice - Most Wanted (20234911, NSW/ACT)"
pcmx2,,PC-MX2
pcnfrk,36911,Percussion Freaks (GQ881 VER. EAB)
pcnfrk10m,36911,Percussion Freaks 10th Mix (G*D40 VER. AAA)
pcnfrk2m,36911,Percussion Freaks 2nd Mix (GE912 VER. AAA)
pcnfrk2mk,0,Percussion Freaks 2nd Mix (GE912 VER. KAA)
pcnfrk3m,36911,Percussion Freaks 3rd Mix (G*A23 VER. AAA)
pcnfrk3mk,0,Percussion Freaks 3rd Mix (G*A23 VER. KAA)
pcnfrk4m,36911,Percussion Freaks 4th Mix (G*A25 VER. AAA)
pcnfrk4mk,0,Percussion Freaks 4th Mix (G*A25 VER. KAA)
pcnfrk5m,36911,Percussion Freaks 5th Mix (G*B05 VER. AAA)
pcnfrk5mk,0,Percussion Freaks 5th Mix (G*B05 VER. KAA)
pcnfrk6m,36911,Percussion Freaks 6th Mix (G*B16 VER. AAA)
pcnfrk7m,36911,Percussion Freaks 7th Mix (G*C07 VER. AAA)
pcnfrk8m,36911,Percussion Freaks 8th Mix (G*C38 VER. AAA)
pcnfrk9m,36911,Percussion Freaks 9th Mix (G*D09 VER. AAA)
pcnfrka,0,Percussion Freaks (GQ881 VER. AAB)
pcnfrkk,0,Percussion Freaks (GQ881 VER. KAB)
pcockmag,1304,"Peacock Magic (1J008811, NSW/ACT)"
pcockmaga,0,"Peacock Magic (10134311, ASP)"
pcockmagu,0,"Peacock Magic (0151352, US)"
pcompelr,9033,Precomputer Elektronik (Russia)
pcorig,1304,"Player's Choice - Original (30143011, NSW/ACT)"
pcp8718,,PCP 8718 - HD 360 Degrees Rocker Palm Eyecare Console - 788 in 1
pcp8728,,PCP 8728 - 788 in 1
pcplat,1304,"Player's Choice - Platinum (20282111, New Zealand)"
pcpooh2,36554,Print Club Winnie-the-Pooh Vol. 2 (J 971218 V1.000)
pcpooh3,36554,Print Club Winnie-the-Pooh Vol. 3 (J 980406 V1.000)
pcramclr,,Player's Choice RAM Clear
pcs30,,PCS-30
pcscolor,,PC Super Color (Spain)
pcunlim,,PreComputer Unlimited (USA/Canada)
pcv20,10682,PC with V20 CPU
pcvga,10682,PC (VGA)
pcw10,24905,PCW10
pcw16,,PcW16
pcw8256,,PCW8256
pcw8512,24905,PCW8512
pcw9256,24905,PCW9256
pcw9512,24905,PCW9512
pcw9512p,24905,PCW9512 (+)
pcx,24809,PC-X
pda600,,PenPad PDA 600
pdc100,,"PDC100 - Pocket Dream Console (Anncia, US)"
pdc150t,,"PDC150 Tactile - Pocket Dream Console (VideoJet, France)"
pdc200,,"PDC200 - Pocket Dream Console (VideoJet, France)"
pdc40t,,"PDC40 Tactile - Pocket Dream Console (VideoJet, France)"
pdc50,,"PDC50 - Pocket Dream Console (VideoJet, France)"
pdp1,,PDP-1
pdp11qb,24919,PDP-11 [Q-BUS] (M7195 - MXV11-B)
pdp11ub,,PDP-11 [Unibus](M9301-YA)
pdp11ub2,24919,PDP-11 [Unibus](M9312)
pdrift,,"Power Drift (World, Rev A)"
pdrifta,24921,Power Drift (World)
pdrifte,24921,"Power Drift (World, Earlier)"
pdriftj,24921,Power Drift (Japan)
pdriftl,,"Power Drift - Link Version (Japan, Rev A)"
pdt3100,,PDT 3100 (v1.10-00)
peaflut,1303,"Peacock Flutter (02J00011, NSW/ACT)"
peafluta,0,"Peacock Flutter (01J00011, NSW/ACT)"
peas286,10686,S-286 Rev A
pebe0013,,Player's Edge Plus (BE0013) Blackjack
pebe0014,24930,Player's Edge Plus (BE0014) Blackjack
pebe0014a,24930,Player's Edge Plus (BE0014) Blackjack (International English/Spanish)
pecmen,,Mr. &amp; Mrs. Pec-Men
pecom32,,Pecom 32
pecom64,24934,Pecom 64
peekaboo,,"Peek-a-Boo! (Japan, ver. 1.1)"
peekaboou,24936,"Peek-a-Boo! (North America, ver 1.0)"
peepshow,22570,Nozokimeguri Mahjong Peep Show (Japan 890404)
pegasos2,,PEGASOS II
pegasus,,Aamber Pegasus
pegasusm,24940,Aamber Pegasus with RAM expansion unit
peggle,,"Peggle (Joystick, v1.0)"
pegglet,24942,"Peggle (Trackball, v1.0)"
peip0028,,Player's Edge Plus (IP0028) Joker Poker - French
peip0029,24944,Player's Edge Plus (IP0029) Joker Poker - French
peip0031,,Player's Edge Plus (IP0031) Standard Draw Poker - French
peip0041,,Player's Edge Plus (IP0041) Double Deuces Wild Poker - French
peip0051,24944,Player's Edge Plus (IP0051) Joker Poker - French
peip0058,24946,Player's Edge Plus (IP0058) Standard Draw Poker - French
peip0062,24944,Player's Edge Plus (IP0062) Joker Poker - French
peip0074,24944,Player's Edge Plus (IP0074) Joker Poker - French
peip0079,24946,Player's Edge Plus (IP0079) Standard Draw Poker - French
peip0101,24944,Player's Edge Plus (IP0101) Joker Poker - French
peip0103,24944,Player's Edge Plus (IP0103) Joker Poker - French
peip0105,24944,Player's Edge Plus (IP0105) Joker Poker - French
peip0108,24946,Player's Edge Plus (IP0108) Standard Draw Poker - French
peip0111,24944,Player's Edge Plus (IP0111) Joker Poker - French
peip0112,24946,Player's Edge Plus (IP0112) Standard Draw Poker - French
peip0114,24946,Player's Edge Plus (IP0114) Standard Draw Poker - French
peip0115,24944,Player's Edge Plus (IP0115) Joker Poker - French
peip0116,24946,Player's Edge Plus (IP0116) Standard Draw Poker - French
peip0118,24946,Player's Edge Plus (IP0118) Standard Draw Poker - French
peip0120,24946,Player's Edge Plus (IP0120) Standard Draw Poker - French
peivc006,,Player's Edge Plus (IVC006) Clear EEPROM Chip
peke0004,,Player's Edge Plus (KE0004) Keno (set 1)
peke0004a,24965,Player's Edge Plus (KE0004) Keno (set 2)
peke0004b,24965,Player's Edge Plus (KE0004) Keno (set 3)
peke0017,24965,Player's Edge Plus (KE0017) Keno (set 1)
peke0017a,24965,Player's Edge Plus (KE0017) Keno (set 2)
peke0026,24965,Player's Edge Plus (KE0026) Keno
peke1001,,Player's Edge Plus (KE1001) Keno
peke1006,24971,Player's Edge Plus (KE1006) Keno
peke1012,24971,Player's Edge Plus (KE1012) Keno (set 1)
peke1012a,24971,Player's Edge Plus (KE1012) Keno (set 2)
peke1012b,24971,Player's Edge Plus (KE1012) Keno (set 3)
peke1013,24971,Player's Edge Plus (KE1013) Keno (set 1)
peke1013a,24971,Player's Edge Plus (KE1013) Keno (set 2)
pekoc766,,Player's Edge Plus (PP0766 A5W-A6F) Standard Draw Poker
pekoc801,,Player's Edge Plus (PP0801 A5W-A6F) 10's or Better
pekoc802,,Player's Edge Plus (PP0802 A5W-A6F) Standard Draw Poker
pekoc803,,Player's Edge Plus (PP0803 A5W-A6F) Joker Poker
pekoc803a,24981,Player's Edge Plus (PP0803 A50-A6N) Joker Poker
pekoc804,,Player's Edge Plus (PP0804 A5W-A6F) Bonus Poker Deluxe
pekoc806,,Player's Edge Plus (PP0806 A5W-A6F) Standard Draw Poker
pekoc818,,Player's Edge Plus (PP0818 A5W-A6F) Joker Poker (Aces or Better)
pekoc819,,Player's Edge Plus (PP0819 A5W-A6F) Bonus Poker Deluxe
pekoc822,,Player's Edge Plus (PP0822 A5W-A6F) Standard Draw Poker
pekoc825,,Player's Edge Plus (PP0825 A59-A7C) White Hot Aces
pelipete,1304,"Pelican Pete (10177511, NSW/ACT)"
pelipetea,0,"Pelican Pete (10196211, ASP)"
pelipetejc,0,"Pelican Pete - Jackpot Carnival (10226711, Queensland)"
pelipeteu,0,"Pelican Pete (0252555, US)"
pem2530,10686,PEM 2539
pemg0025,,Montana Choice (MG0025) Multi-Game
pemg0026,,Montana Choice (MG0026) Multi-Game
pemg0182,,Montana Choice (MG0182) Multi-Game
pemg0183,,Montana Choice (MG0183) Multi-Game
pemg0213,,Player's Choice (MG0213) Multi-Game
pemg0225,,Montana Choice (MG0225) Multi-Game
pemg0252,,Player's Choice (MG0252) Multi-Game
penalty,,Penalty (Bingo)
penbros,,Penguin Brothers (Japan)
pencil2,,Pencil II
penfan,,Penfan Girls - Step1. Mild Mind (set 1)
penfana,25004,Penfan Girls - Step1. Mild Mind (set 2)
pengadvb,,"Penguin Adventure (bootleg of MSX version, encrypted)"
pengadvb2,25006,"Penguin Adventure (bootleg of MSX version, not encrypted)"
pengo,,"Pengo (World, not encrypted, rev A)"
pengoa,25008,"Pengo (World, 315-5010 type, set 1)"
pengob,25008,"Pengo (World, 315-5010 type, set 2)"
pengoc,25008,"Pengo (World, 315-5010 type, set 3)"
pengoj,25008,"Pengo (Japan, not encrypted)"
pengoja,25008,"Pengo (Japan, 315-5010 type, rev C)"
pengojb,25008,"Pengo (Japan, 315-5007 type, rev A)"
pengojbl,25008,"Pengo (Japan, bootleg)"
pengojpm,25008,"Pengo (bootleg on Pac-Man hardware, set 1)"
pengomc1,25008,"Pengo (Marti Colls bootleg on Pac-Man hardware, set 1)"
pengomc2,25008,"Pengo (Marti Colls bootleg on Pac-Man hardware, set 2)"
pengopac,25008,"Pengo (bootleg on Pac-Man hardware, set 2)"
pengpay,1303,"Penguin Pays (0200460V, NSW/ACT)"
pengpaya,0,"Penguin Pays (0200357V, NSW/ACT)"
pengpayb,0,"Penguin Pays (0200359V, NSW/ACT)"
pengpayc,0,"Penguin Pays (0200113V, NSW/ACT)"
pengpayce,0,"Penguin Pays - Cash Express (AHG1544, US)"
pengpayd,0,"Penguin Pays (0300113V, NSW/ACT)"
pengpayu,0,"Penguin Pays (BHI0417-03, US)"
pengpayua,0,"Penguin Pays (OHG0417-03, US)"
pengpayub,0,"Penguin Pays (OHG0417-02, US)"
pengpuck,0,"Penguin Pays - Penguin Pucks (EHG1257, US)"
pengpyce,1304,"Penguin Pays - Cash Express (0151120, US)"
penky,,Penky
penkyi,25031,Penky (Italian)
pennyar,1304,"Penny Arcade (0251169, US)"
penpir,1303,"Penguin Pirate (0100674V, NSW/ACT)"
penpir2,1303,"Penguin Pirate II (0100869V, ASP)"
penpira,0,"Penguin Pirate (0200578V, NSW/ACT)"
pent1024,35820,Pentagon 1024SL
penta,25008,Penta (bootleg)
pentacup,,Pentacup (rev. 1)
pentacup2,25039,Pentacup (rev. 2)
pentagon,35820,Pentagon 128K
pentevo,35820,ZX Evolution: BASECONF
pepk0719,,Player's Edge (PK0719-PC092) Standard Draw Poker (El Cortez)
pepk0719a,25043,Player's Edge (PK0719-PC041) Standard Draw Poker
pepk0719b,25043,Player's Edge (PK0719-PC011) Standard Draw Poker
pepk0756,25043,Player's Edge (PK0756-PC092) Standard Draw Poker
pepk0756a,25043,Player's Edge (PK0756-PC084) Standard Draw Poker (El Cortez)
pepk0756b,25043,Player's Edge (PK0756-PC041) Standard Draw Poker
pepk0756c,25043,Player's Edge (PK0756-PC011) Standard Draw Poker
pepk0756d,25043,Player's Edge (PK0756-PC001) Standard Draw Poker
pepk0757,25043,Player's Edge (PK0757-PC074) Two Pair or Better
pepk0758,25043,Player's Edge (PK0758-PC041) Standard Draw Poker
pepk0769,25043,Player's Edge (PK0769-PC092) Standard Draw Poker
pepk0773,25043,Player's Edge (PK0773-PC041) Standard Draw Poker
pepk0785,25043,Player's Edge (PK0785-PC041) Tens or Better
pepk0788,25043,Player's Edge (PK0788-PC041) Tens or Better
pepk0810,,Player's Edge (PK0810-PC041) Joker Poker
pepk0810a,25057,Player's Edge (PK0810-PC011) Joker Poker
pepk0811,25057,Player's Edge (PK0811-PC041) Joker Poker
pepk0823,25043,Player's Edge (PK0823-PC009) Standard Draw Poker
pepk0832,25057,Player's Edge (PK0832-PC041) Joker Poker
pepk0846,25043,Player's Edge (PK0846-PC098) Standard Draw Poker
pepk0849,25057,Player's Edge (PK0849-PC041) Joker Poker (Two Pair or Better)
pepk0856,25057,Player's Edge (PK0856-PC092) Joker Poker
pepk0856a,25057,Player's Edge (PK0856-PC011) Joker Poker
pepk0858,,Player's Edge (PK0858-PC075) Deuces Wild Poker
pepk0873,25066,Player's Edge (PK0873-PC093) Deuces Wild Poker
pepk0873a,25066,Player's Edge (PK0873-PC046) Deuces Wild Poker
pepk0885,25066,Player's Edge (PK0885-PC056) Deuces Wild Poker (El Cortez)
pepk0930,25066,Player's Edge (PK0930-PC093) Deuces Wild Poker
pepk0930a,25066,Player's Edge (PK0930-PC075) Deuces Wild Poker
pepk1002,,Player's Edge (PK1002-PC082) Jake's Jacks Bonus Poker
pepk1004,25066,Player's Edge (PK1004-PC075) Deuces Wild Poker
pepk1013,25043,Player's Edge (PK1013-PC087) Tens or Better
pepk1015,,Player's Edge (PK1015-PC088) 4 of a Kind Bonus Poker
pepk1017,25043,Player's Edge (PK1017-PC041) Standard Draw Poker
pepk1020,25075,Player's Edge (PK1020-PC078) 4 of a Kind Bonus Poker
pepk1024,,Player's Edge (PK1024-PC095) Aces and Faces Bonus Poker
pepk1030,25075,Player's Edge (PK1030-PC088) 4 of a Kind Bonus Poker
pepk1031,25075,Player's Edge (PK1031-PC088) 4 of a Kind Bonus Poker
pepk1069,,Player's Edge (PK1069-PC088) Double Bonus Poker
pepp0001,,Player's Edge Plus (PP0001) Standard Draw Poker
pepp0002,25082,Player's Edge Plus (PP0002) Standard Draw Poker
pepp0002a,25082,Player's Edge Plus (PP0002) Standard Draw Poker (International)
pepp0005,25082,Player's Edge Plus (PP0005) Standard Draw Poker
pepp0006,25082,Player's Edge Plus (PP0006) Standard Draw Poker
pepp0008,25082,Player's Edge Plus (PP0008) Standard Draw Poker (set 1)
pepp0008a,25082,"Player's Edge Plus (PP0008) Standard Draw Poker (set 2, El Cortez)"
pepp0008b,25082,Player's Edge Plus (PP0008) Standard Draw Poker (set 3)
pepp0009,25082,Player's Edge Plus (PP0009) Standard Draw Poker
pepp0010,25082,Player's Edge Plus (PP0010) Standard Draw Poker
pepp0014,25082,Player's Edge Plus (PP0014) Standard Draw Poker (International)
pepp0014a,25082,Player's Edge Plus (PP0014) Standard Draw Poker
pepp0021,25082,Player's Edge Plus (PP0021) Standard Draw Poker
pepp0023,25082,Player's Edge Plus (PP0023) 10's or Better
pepp0038,25082,Player's Edge Plus (PP0038) Standard Draw Poker
pepp0040,25082,Player's Edge Plus (PP0040) Standard Draw Poker (set 1)
pepp0040a,25082,Player's Edge Plus (PP0040) Standard Draw Poker (set 2)
pepp0040b,25082,Player's Edge Plus (PP0040) Standard Draw Poker (International)
pepp0041,25082,Player's Edge Plus (PP0041) Standard Draw Poker
pepp0042,25082,Player's Edge Plus (PP0042) 10's or Better (set 1)
pepp0042a,25082,Player's Edge Plus (PP0042) 10's or Better (set 2)
pepp0042b,25082,Player's Edge Plus (PP0042) 10's or Better (set 3)
pepp0043,25082,Player's Edge Plus (PP0043) 10's or Better
pepp0043a,25082,"Player's Edge Plus (PP0043) 10's or Better (International, set 1)"
pepp0043b,25082,"Player's Edge Plus (PP0043) 10's or Better (International, set 2)"
pepp0045,25082,Player's Edge Plus (PP0045) 10's or Better
pepp0045a,25082,Player's Edge Plus (PP0045) 10's or Better (Gambler Downtown Reno)
pepp0045b,25082,Player's Edge Plus (PP0045) 10's or Better (Par-A-Dice Riverboat Casino)
pepp0045c,25082,Player's Edge Plus (PP0045) 10's or Better (Annie Oakley's Central City)
pepp0045d,25082,Player's Edge Plus (PP0045) 10's or Better (Las Vegas Rio)
pepp0046,25082,Player's Edge Plus (PP0046) 10's or Better (set 1)
pepp0046a,25082,"Player's Edge Plus (PP0046) 10's or Better (International, set 1)"
pepp0046b,25082,"Player's Edge Plus (PP0046) 10's or Better (International, set 2)"
pepp0046c,25082,Player's Edge Plus (PP0046) 10's or Better (set 2)
pepp0048,,Player's Edge Plus (PP0048) Joker Poker (set 1)
pepp0048a,25116,Player's Edge Plus (PP0048) Joker Poker (set 2)
pepp0048b,25116,Player's Edge Plus (PP0048) Joker Poker (set 3)
pepp0048c,25116,Player's Edge Plus (PP0048) Joker Poker (set 4)
pepp0050,25116,Player's Edge Plus (PP0050) Joker Poker (set 1)
pepp0050a,25116,Player's Edge Plus (PP0050) Joker Poker (set 2)
pepp0050b,25116,Player's Edge Plus (PP0050) Joker Poker (set 3)
pepp0050c,25116,"Player's Edge Plus (PP0050) Joker Poker (set 4, El Cortez)"
pepp0051,25116,Player's Edge Plus (PP0051) Joker Poker
pepp0052,25116,Player's Edge Plus (PP0052) Joker Poker (Aces or Better)
pepp0053,25116,Player's Edge Plus (PP0053) Joker Poker (Aces or Better)
pepp0054,,Player's Edge Plus (PP0054) Deuces Wild Poker (El Cortez)
pepp0055,25127,Player's Edge Plus (PP0055) Deuces Wild Poker (set 1)
pepp0055a,25127,"Player's Edge Plus (PP0055) Deuces Wild Poker (set 2, Skyline Casino)"
pepp0055b,25127,Player's Edge Plus (PP0055) Deuces Wild Poker (set 3)
pepp0055c,25127,Player's Edge Plus (PP0055) Deuces Wild Poker (set 4)
pepp0057,25127,Player's Edge Plus (PP0057) Deuces Wild Poker (set 1)
pepp0057a,25127,Player's Edge Plus (PP0057) Deuces Wild Poker (set 2)
pepp0057b,25127,"Player's Edge Plus (PP0057) Deuces Wild Poker (set 3, El Cortez)"
pepp0057c,25127,Player's Edge Plus (PP0057) Deuces Wild Poker (set 4)
pepp0057d,25127,Player's Edge Plus (PP0057) Deuces Wild Poker (set 5)
pepp0059,25082,Player's Edge Plus (PP0059) Two Pair or Better (set 1)
pepp0059a,25082,Player's Edge Plus (PP0059) Two Pair or Better (set 2)
pepp0060,25082,Player's Edge Plus (PP0060) Standard Draw Poker (set 1)
pepp0060a,25082,Player's Edge Plus (PP0060) Standard Draw Poker (set 2)
pepp0060b,25082,Player's Edge Plus (PP0060) Standard Draw Poker (set 3)
pepp0060c,25082,Player's Edge Plus (PP0060) Standard Draw Poker (set 4)
pepp0063,25082,Player's Edge Plus (PP0063) 10's or Better
pepp0064,25116,Player's Edge Plus (PP0064) Joker Poker
pepp0065,25116,Player's Edge Plus (PP0065) Joker Poker (Aces or Better)
pepp0078,25082,Player's Edge Plus (PP0078) Standard Draw Poker
pepp0079,25082,Player's Edge Plus (PP0079) Standard Draw Poker
pepp0083,25082,Player's Edge Plus (PP0083) 10's or Better (set 1)
pepp0083a,25082,Player's Edge Plus (PP0083) 10's or Better (set 2)
pepp0085,25082,Player's Edge Plus (PP0085) Joker Poker (Two Pair or Better)
pepp0089,25082,Player's Edge Plus (PP0089) Standard Draw Poker
pepp0094,25082,Player's Edge Plus (PP0094) Standard Draw Poker (set 1)
pepp0094a,25082,Player's Edge Plus (PP0094) Standard Draw Poker (set 2)
pepp0103,25127,Player's Edge Plus (PP0103) Deuces Wild Poker (set 1)
pepp0103a,25127,Player's Edge Plus (PP0103) Deuces Wild Poker (set 2)
pepp0103b,25127,Player's Edge Plus (PP0103) Deuces Wild Poker (set 3)
pepp0103c,25127,Player's Edge Plus (PP0103) Deuces Wild Poker (set 4)
pepp0104,25082,Player's Edge Plus (PP0104) Standard Draw Poker (set 1)
pepp0104a,25082,"Player's Edge Plus (PP0104) Standard Draw Poker (set 2, Fitzgeralds)"
pepp0116,25082,Player's Edge Plus (PP0116) Standard Draw Poker
pepp0116a,25082,Player's Edge Plus (PP0116) Standard Draw Poker (Mirage)
pepp0117,25082,Player's Edge Plus (PP0117) Standard Draw Poker
pepp0118,25082,Player's Edge Plus (PP0118) Standard Draw Poker
pepp0120,,Player's Edge Plus (PP0120) Wild Sevens Poker
pepp0122,25127,Player's Edge Plus (PP0122) Deuces Wild Poker
pepp0125,25127,Player's Edge Plus (PP0125) Deuces Wild Poker (set 1)
pepp0125a,25127,Player's Edge Plus (PP0125) Deuces Wild Poker (set 2)
pepp0126,25127,Player's Edge Plus (PP0126) Deuces Wild Poker (set 1)
pepp0126a,25127,Player's Edge Plus (PP0126) Deuces Wild Poker (set 2)
pepp0126b,25127,Player's Edge Plus (PP0126) Deuces Wild Poker (set 3)
pepp0127,,Player's Edge Plus (PP0127) Deuces Joker Wild Poker (set 1)
pepp0127a,25171,Player's Edge Plus (PP0127) Deuces Joker Wild Poker (set 2)
pepp0127b,25171,Player's Edge Plus (PP0127) Deuces Joker Wild Poker (International)
pepp0129,25116,Player's Edge Plus (PP0129) Joker Poker (Two Pair or Better)
pepp0130,,Player's Edge Plus (PP0130) Aces and Faces Bonus Poker
pepp0132,25082,Player's Edge Plus (PP0132) Standard Draw Poker
pepp0143,25171,Player's Edge Plus (PP0143) Deuces Joker Wild Poker
pepp0150,25082,Player's Edge Plus (PP0150) Standard Draw Poker
pepp0158,,Player's Edge Plus (PP0158) 4 of a Kind Bonus Poker (set 1)
pepp0158a,25179,"Player's Edge Plus (PP0158) 4 of a Kind Bonus Poker (set 2, Skyline Casino)"
pepp0158b,25179,Player's Edge Plus (PP0158) 4 of a Kind Bonus Poker (set 3)
pepp0158c,25179,Player's Edge Plus (PP0158) 4 of a Kind Bonus Poker (set 4)
pepp0158d,25179,Player's Edge Plus (PP0158) 4 of a Kind Bonus Poker (set 5)
pepp0159,25082,Player's Edge Plus (PP0159) Standard Draw Poker (International)
pepp0171,25116,Player's Edge Plus (PP0171) Joker Poker
pepp0171a,25116,Player's Edge Plus (PP0171) Joker Poker (International)
pepp0178,25179,Player's Edge Plus (PP0178) 4 of a Kind Bonus Poker (Operator selectable special 4 of a Kind)
pepp0181,25082,Player's Edge Plus (PP0181) Standard Draw Poker
pepp0188,25082,Player's Edge Plus (PP0188) Standard Draw Poker (set 1)
pepp0188a,25082,Player's Edge Plus (PP0188) Standard Draw Poker (set 2)
pepp0188b,25082,Player's Edge Plus (PP0188) Standard Draw Poker (set 3)
pepp0189,25082,Player's Edge Plus (PP0189) Standard Draw Poker
pepp0190,25127,Player's Edge Plus (PP0190) Deuces Wild Poker (set 1)
pepp0190a,25127,Player's Edge Plus (PP0190) Deuces Wild Poker (set 2)
pepp0190b,25127,Player's Edge Plus (PP0190) Deuces Wild Poker (set 3)
pepp0190c,25127,Player's Edge Plus (PP0190) Deuces Wild Poker (International)
pepp0195,25179,Player's Edge Plus (PP0195) 4 of a Kind Bonus Poker
